Applicant_Income,Coapplicant_Income,Age,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Education_Level,Loan_Approved,Employment_Status_Salaried,Employment_Status_Self-employed,Employment_Status_Unemployed,Marital_Status_Single,Loan_Purpose_Car,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Personal,Property_Area_Semiurban,Property_Area_Urban,Gender_Male,Employer_Category_Government,Employer_Category_MNC,Employer_Category_Private,Employer_Category_Unemployed,DTI_Ratio_sq,Credit_Score_sq
16191.0,2043.0,37.0,3.0,719.0,1.0,0.16,10715.0,6200.0,14526.0,36.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0256,516961.0
2728.0,4197.0,40.0,0.0,570.0,1.9505263157894737,0.14,16165.0,38164.0,12278.0,48.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.019600000000000003,324900.0
19749.0,3496.0,59.0,2.0,776.0,1.0,0.55,1340.0,23377.0,26551.0,48.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30250000000000005,602176.0
2698.0,778.0,43.0,3.0,782.0,4.0,0.2,14805.0,13410.0,26298.0,84.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04000000000000001,611524.0
9186.0,213.0,52.0,2.0,676.0336842105263,2.0,0.31,10584.0,45971.0,36338.0,48.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0961,457021.5421872576
16512.0,3762.0,53.0,1.0,616.0,1.0,0.32,14780.0,3598.0,23191.0,72.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1024,379456.0
15923.0,9768.0,25.0,1.0,702.0,0.0,0.4,5137.0,10564.0,34092.0,84.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.16000000000000003,492804.0
18779.0,6731.0,54.0,0.0,676.0,0.0,0.14,17745.0,45516.0,24871.0,12.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.019600000000000003,456976.0
9400.0,3117.0,31.0,3.0,786.0,1.9505263157894737,0.21,591.0,30898.0,10721.0,36.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04409999999999999,617796.0
6171.0,5791.0,23.0,1.0,779.0,2.0,0.57,526.0,49725.0,39413.0,72.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.32489999999999997,606841.0
6360.0,8783.0,53.0,1.0,786.0,1.0,0.34726315789473683,7855.0,20598.0,31279.0,36.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.12059170083102493,617796.0
4502.0,2720.0,31.0,3.0,604.0,1.9505263157894737,0.49,10695.0,40404.0,15404.0,84.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.24009999999999998,364816.0
19101.0,8905.0,36.0,2.0,761.0,0.0,0.11,9940.452631578948,17862.0,5486.0,72.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0121,579121.0
7486.0,9127.0,38.0,3.0,729.0,4.0,0.26,9940.452631578948,10265.0,36198.0,84.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06760000000000001,531441.0
10335.0,6047.0,50.0,2.0,721.0,0.0,0.41,16571.0,9705.0,29687.0,72.0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16809999999999997,519841.0
6491.0,8032.0,30.0,1.0,658.0,0.0,0.24,19142.0,25544.0,14156.0,84.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0576,432964.0
13130.0,5082.4557894736845,38.0,1.0,647.0,4.0,0.55,8625.0,14298.0,1567.0,12.0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.30250000000000005,418609.0
9651.0,6368.0,39.97157894736842,1.0,762.0,2.0,0.42,6431.0,32670.0,3179.0,36.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17639999999999997,580644.0
3167.0,1949.0,39.0,0.0,733.0,1.0,0.14,15926.0,42471.0,3019.0,48.0,1,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.019600000000000003,537289.0
3062.0,6732.0,56.0,0.0,732.0,2.0,0.55,11704.0,46104.0,16919.0,12.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30250000000000005,535824.0
13174.0,7833.0,33.0,0.0,661.0,3.0,0.58,437.0,40934.0,20703.0,24.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3364,436921.0
6729.0,917.0,23.0,3.0,764.0,3.0,0.14,10780.0,48884.0,19704.0,84.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.019600000000000003,583696.0
11348.0,3174.0,30.0,1.0,747.0,3.0,0.37,17216.0,6050.0,19030.0,60.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1369,558009.0
7334.0,7014.0,58.0,1.0,664.0,4.0,0.25,8988.0,43952.0,4909.0,72.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0625,440896.0
10924.0,89.0,21.0,3.0,666.0,0.0,0.3,9940.452631578948,21034.0,9015.0,48.0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09,443556.0
6330.0,1709.0,47.0,0.0,754.0,2.0,0.19,5794.0,45480.0,4420.0,12.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0361,568516.0
8801.0,3041.0,28.0,3.0,790.0,1.0,0.39,9940.452631578948,8484.0,17740.0,12.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1521,624100.0
6846.0,105.0,39.97157894736842,0.0,676.0336842105263,3.0,0.58,16301.0,31323.0,20522.825263157894,72.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3364,457021.5421872576
8731.0,9078.0,29.0,1.0,750.0,2.0,0.35,684.0,20796.0,20465.0,12.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12249999999999998,562500.0
17368.0,8619.0,26.0,2.0,630.0,3.0,0.34726315789473683,4233.0,24802.79263157895,5131.0,24.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12059170083102493,396900.0
19337.0,1895.0,45.0,0.0,615.0,3.0,0.41,16961.0,21827.0,11652.0,12.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16809999999999997,378225.0
10852.571578947369,6090.0,39.97157894736842,1.0,568.0,1.0,0.27,12997.0,35361.0,22507.0,60.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0729,322624.0
9056.0,8508.0,48.0,1.0,760.0,4.0,0.53,8007.0,10315.0,24806.0,60.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.28090000000000004,577600.0
13516.0,5082.4557894736845,53.0,2.0,797.0,0.0,0.32,16611.0,47968.0,20171.0,84.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1024,635209.0
13493.0,634.0,57.0,1.0,684.0,4.0,0.2,2328.0,26519.0,21593.0,84.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04000000000000001,467856.0
3542.0,1925.0,29.0,1.0,676.0336842105263,2.0,0.2,19115.0,9107.0,10470.0,48.0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04000000000000001,457021.5421872576
15964.0,2056.0,38.0,0.0,740.0,4.0,0.48,9019.0,3869.0,22326.0,24.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2304,547600.0
19575.0,6917.0,39.97157894736842,0.0,591.0,2.0,0.23,16814.0,15447.0,5597.0,60.0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0529,349281.0
8313.0,3144.0,22.0,2.0,591.0,2.0,0.48,9255.0,27370.0,38304.0,72.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2304,349281.0
19924.0,9631.0,58.0,2.0,676.0336842105263,0.0,0.2,9940.452631578948,7971.0,31788.0,36.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04000000000000001,457021.5421872576
15807.0,552.0,56.0,1.0,569.0,1.0,0.26,5782.0,31269.0,20522.825263157894,36.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06760000000000001,323761.0
11580.0,8907.0,57.0,0.0,622.0,0.0,0.33,1234.0,25651.0,34071.0,36.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10890000000000001,386884.0
19749.0,5383.0,35.0,2.0,566.0,4.0,0.57,5205.0,35757.0,6067.0,84.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.32489999999999997,320356.0
10852.571578947369,3911.0,48.0,2.0,576.0,2.0,0.57,1420.0,23446.0,6024.0,72.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.32489999999999997,331776.0
9494.0,9905.0,38.0,1.4747368421052631,724.0,3.0,0.2,17152.0,38108.0,8715.0,12.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04000000000000001,524176.0
6312.0,3389.0,54.0,2.0,551.0,3.0,0.28,9596.0,9643.0,20522.825263157894,72.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07840000000000001,303601.0
3324.0,9299.0,42.0,1.0,612.0,2.0,0.17,19488.0,3823.0,12226.0,12.0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.028900000000000006,374544.0
5141.0,8442.0,31.0,0.0,611.0,0.0,0.35,9940.452631578948,13454.0,36399.0,36.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12249999999999998,373321.0
3810.0,2430.0,33.0,1.4747368421052631,649.0,1.0,0.33,19689.0,3932.0,14412.0,48.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10890000000000001,421201.0
8588.0,458.0,24.0,3.0,676.0336842105263,0.0,0.55,17922.0,10220.0,13569.0,48.0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.30250000000000005,457021.5421872576
7301.0,207.0,42.0,0.0,566.0,2.0,0.57,17715.0,8554.0,3369.0,12.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32489999999999997,320356.0
17485.0,899.0,27.0,2.0,618.0,2.0,0.34726315789473683,8261.0,2429.0,33021.0,36.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12059170083102493,381924.0
13714.0,21.0,44.0,3.0,716.0,1.0,0.34726315789473683,13765.0,28208.0,1528.0,72.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.12059170083102493,512656.0
6748.0,8601.0,24.0,2.0,759.0,4.0,0.55,5944.0,7444.0,31314.0,48.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.30250000000000005,576081.0
11435.0,894.0,48.0,0.0,666.0,4.0,0.5,7126.0,10510.0,38443.0,12.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,443556.0
5709.0,514.0,35.0,0.0,795.0,1.0,0.1,9940.452631578948,44045.0,19047.0,72.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010000000000000002,632025.0
15116.0,7294.0,21.0,0.0,748.0,4.0,0.26,5263.0,10537.0,20748.0,36.0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06760000000000001,559504.0
10852.571578947369,4904.0,23.0,1.0,630.0,3.0,0.31,15300.0,7147.0,36109.0,24.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0961,396900.0
12150.0,7867.0,34.0,2.0,588.0,4.0,0.21,9940.452631578948,40399.0,14919.0,36.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.04409999999999999,345744.0
8530.0,4109.0,58.0,1.0,585.0,4.0,0.2,2892.0,3598.0,16256.0,84.0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.04000000000000001,342225.0
12188.0,7179.0,21.0,0.0,717.0,4.0,0.12,1198.0,24802.79263157895,5905.0,36.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0144,514089.0
16683.0,1560.0,58.0,3.0,722.0,3.0,0.42,18756.0,6718.0,9884.0,72.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17639999999999997,521284.0
2504.0,1266.0,58.0,2.0,681.0,4.0,0.23,18276.0,42691.0,29906.0,72.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0529,463761.0
3214.0,3638.0,41.0,1.0,779.0,3.0,0.13,1883.0,13782.0,6950.0,60.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016900000000000002,606841.0
3531.0,8941.0,49.0,2.0,702.0,1.0,0.22,797.0,49244.0,2360.0,60.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0484,492804.0
2823.0,3427.0,25.0,3.0,746.0,0.0,0.5,8209.0,51.0,38895.0,72.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,556516.0
19312.0,4780.0,30.0,1.0,707.0,1.0,0.53,8235.0,16702.0,22946.0,72.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28090000000000004,499849.0
7029.0,1927.0,48.0,0.0,753.0,0.0,0.34,16538.0,10184.0,9730.0,24.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.11560000000000002,567009.0
15428.0,2356.0,41.0,1.4747368421052631,745.0,1.0,0.31,15257.0,12468.0,23161.0,24.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0961,555025.0
18517.0,4790.0,27.0,2.0,765.0,0.0,0.59,8050.0,22072.0,28738.0,36.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.34809999999999997,585225.0
4105.0,306.0,23.0,2.0,578.0,0.0,0.2,5947.0,15479.0,4925.0,84.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.04000000000000001,334084.0
5627.0,7979.0,40.0,2.0,750.0,2.0,0.21,9617.0,24802.79263157895,9463.0,48.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04409999999999999,562500.0
14972.0,3665.0,39.0,2.0,745.0,0.0,0.25,1892.0,23402.0,18412.0,84.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0625,555025.0
10852.571578947369,7057.0,55.0,0.0,600.0,1.9505263157894737,0.19,3424.0,7210.0,23402.0,24.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0361,360000.0
6910.0,661.0,24.0,1.0,701.0,2.0,0.29,9940.452631578948,45702.0,35010.0,36.0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0841,491401.0
13003.0,4644.0,25.0,0.0,563.0,4.0,0.56,13418.0,36724.0,26717.0,84.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31360000000000005,316969.0
15843.0,8503.0,21.0,0.0,618.0,4.0,0.41,2015.0,6057.0,10797.0,12.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16809999999999997,381924.0
13704.0,2920.0,24.0,0.0,695.0,2.0,0.31,4833.0,30916.0,21594.0,60.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0961,483025.0
17761.0,9274.0,32.0,2.0,719.0,3.0,0.57,9894.0,27268.0,7406.0,84.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.32489999999999997,516961.0
8190.0,8946.0,47.0,2.0,606.0,0.0,0.12,15942.0,43978.0,14965.0,48.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0144,367236.0
19640.0,6236.0,43.0,2.0,760.0,0.0,0.21,9065.0,47358.0,14733.0,36.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04409999999999999,577600.0
7645.0,6078.0,45.0,1.0,561.0,2.0,0.38,565.0,23259.0,27926.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1444,314721.0
11588.0,352.0,41.0,3.0,759.0,2.0,0.41,7412.0,13864.0,29783.0,72.0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16809999999999997,576081.0
10852.571578947369,9094.0,44.0,2.0,566.0,3.0,0.12,18402.0,34293.0,18824.0,12.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0144,320356.0
10053.0,7005.0,45.0,1.0,579.0,4.0,0.3,10077.0,46045.0,37394.0,60.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,335241.0
5330.0,158.0,52.0,2.0,637.0,1.0,0.42,10315.0,7043.0,29287.0,12.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.17639999999999997,405769.0
10662.0,956.0,52.0,2.0,752.0,4.0,0.45,12834.0,41473.0,17568.0,36.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2025,565504.0
9114.0,5082.4557894736845,25.0,1.4747368421052631,648.0,0.0,0.42,2314.0,38893.0,31436.0,24.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17639999999999997,419904.0
15323.0,8595.0,56.0,0.0,572.0,2.0,0.26,4412.0,40642.0,22380.0,60.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06760000000000001,327184.0
3353.0,9579.0,59.0,0.0,758.0,3.0,0.15,3883.0,12529.0,25796.0,12.0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0225,574564.0
12975.0,3453.0,36.0,1.0,678.0,4.0,0.31,11384.0,30868.0,9031.0,24.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0961,459684.0
13023.0,6675.0,53.0,3.0,628.0,3.0,0.34726315789473683,10051.0,26309.0,22947.0,48.0,1,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12059170083102493,394384.0
2667.0,955.0,41.0,3.0,581.0,1.9505263157894737,0.57,8216.0,23284.0,4188.0,36.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.32489999999999997,337561.0
11337.0,6295.0,29.0,1.0,558.0,0.0,0.34,9940.452631578948,47723.0,26669.0,48.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11560000000000002,311364.0
15659.0,1712.0,26.0,2.0,564.0,1.0,0.26,7902.0,35268.0,36713.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06760000000000001,318096.0
5719.0,4703.0,55.0,1.4747368421052631,705.0,3.0,0.48,13187.0,3464.0,20522.825263157894,12.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2304,497025.0
9483.0,6563.0,59.0,2.0,701.0,3.0,0.35,17573.0,18643.0,20522.825263157894,48.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12249999999999998,491401.0
2539.0,9465.0,42.0,1.0,737.0,1.0,0.26,12288.0,29265.0,24171.0,72.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06760000000000001,543169.0
6964.0,5631.0,25.0,1.0,712.0,3.0,0.51,14210.0,15954.0,11807.0,60.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2601,506944.0
6835.0,9633.0,39.97157894736842,1.0,763.0,3.0,0.53,6884.0,23880.0,11204.0,72.0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.28090000000000004,582169.0
8042.0,9989.0,37.0,1.4747368421052631,576.0,4.0,0.44,19541.0,19043.0,28066.0,60.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1936,331776.0
16837.0,1394.0,32.0,0.0,760.0,4.0,0.12,10559.0,255.0,38367.0,12.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0144,577600.0
9312.0,9461.0,43.0,1.0,658.0,1.0,0.38,18125.0,1502.0,23658.0,48.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1444,432964.0
7320.0,4732.0,36.0,3.0,625.0,0.0,0.48,3688.0,4656.0,38081.0,12.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2304,390625.0
15216.0,3714.0,23.0,0.0,697.0,3.0,0.17,14114.0,10302.0,35986.0,36.0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.028900000000000006,485809.0
4779.0,529.0,50.0,0.0,614.0,0.0,0.21,5369.0,5430.0,14786.0,72.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04409999999999999,376996.0
19308.0,2958.0,42.0,1.0,762.0,1.0,0.54,9940.452631578948,41366.0,30283.0,24.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2916,580644.0
